POPULATION_NAME,FISCAL_YEAR,RACE_GRP,TOTAL_CT,MHS1_CT,MHS5_CT
Sacramento,2022,R2 Asian or Pacific Islander,56881.0,2849.0,627.0
Sacramento,2022,R3 Black,47827.0,5603.0,1408.0
Sacramento,2022,R4 Hispanic,69983.0,5732.0,1274.0
Sacramento,2022,R5 White,88935.0,12584.0,3884.0
Sacramento,2022,R6 Other,113349.0,12787.0,3406.0
Sacramento,2022,R7 Unknown,24628.0,2650.0,759.0
Sacramento,2019,R1 Alaskan Native or American Indian,2804.0,148.0,116.0
Sacramento,2019,R2 Asian or Pacific Islander,60672.0,1071.0,836.0
Sacramento,2019,R3 Black,50456.0,2598.0,1723.0
Sacramento,2019,R4 Hispanic,67904.0,1379.0,886.0
Sacramento,2019,R5 White,96011.0,4816.0,3250.0
Sacramento,2019,R6 Other,72852.0,2341.0,1534.0
Sacramento,2019,R7 Unknown,19949.0,1032.0,731.0
Sacramento,2020,R1 Alaskan Native or American Indian,2526.0,141.0,98.0
Sacramento,2020,R2 Asian or Pacific Islander,59582.0,1037.0,791.0
Sacramento,2020,R3 Black,47448.0,2589.0,1812.0
Sacramento,2020,R4 Hispanic,65226.0,1403.0,922.0
Sacramento,2020,R5 White,90126.0,4617.0,3250.0
Sacramento,2020,R6 Other,81552.0,2776.0,1854.0
Sacramento,2020,R7 Unknown,19540.0,1060.0,792.0
Sacramento,2021,R1 Alaskan Native or American Indian,2449.0,145.0,107.0
Sacramento,2021,R2 Asian or Pacific Islander,57383.0,979.0,760.0
Sacramento,2021,R3 Black,45955.0,2667.0,1920.0
Sacramento,2021,R4 Hispanic,64214.0,1421.0,933.0
Sacramento,2021,R5 White,86481.0,4360.0,3056.0
Sacramento,2021,R6 Other,92823.0,3249.0,2198.0
Sacramento,2021,R7 Unknown,19065.0,1150.0,796.0
Sacramento,2022,R1 Alaskan Native or American Indian,2485.0,136.0,92.0
Sacramento,2022,R2 Asian or Pacific Islander,56791.0,834.0,658.0
Sacramento,2022,R3 Black,47647.0,2546.0,1791.0
Sacramento,2022,R4 Hispanic,69428.0,1417.0,958.0
Sacramento,2022,R5 White,88686.0,3981.0,2757.0
Sacramento,2022,R6 Other,113084.0,3514.0,2327.0
Sacramento,2022,R7 Unknown,21329.0,1152.0,798.0
Sacramento - Fee For Service,2019,R3 Black,11294.0,647.0,97.0
Sacramento - Fee For Service,2019,R4 Hispanic,27380.0,571.0,72.0
Sacramento - Fee For Service,2019,R5 White,23748.0,1860.0,384.0
Sacramento - Fee For Service,2019,R6 Other,15050.0,875.0,152.0
Sacramento - Fee For Service,2019,R7 Unknown,8051.0,435.0,77.0
Sacramento - Fee For Service,2020,R1 Alaskan Native or American Indian,677.0,80.0,20.0
Sacramento - Fee For Service,2020,R2 Asian or Pacific Islander,13063.0,336.0,42.0
Sacramento - Fee For Service,2020,R3 Black,10564.0,757.0,137.0
Sacramento - Fee For Service,2020,R4 Hispanic,25327.0,645.0,97.0
Sacramento - Fee For Service,2020,R5 White,22915.0,2170.0,502.0
Sacramento - Fee For Service,2020,R6 Other,16456.0,1069.0,179.0
Sacramento - Fee For Service,2020,R7 Unknown,8271.0,512.0,112.0
Sacramento - Fee For Service,2021,R1 Alaskan Native or American Indian,633.0,97.0,25.0
Sacramento - Fee For Service,2021,R2 Asian or Pacific Islander,11984.0,281.0,36.0
Sacramento - Fee For Service,2021,R3 Black,9312.0,679.0,132.0
Sacramento - Fee For Service,2021,R4 Hispanic,23370.0,592.0,86.0
Sacramento - Fee For Service,2021,R5 White,20303.0,1937.0,486.0
Sacramento - Fee For Service,2021,R6 Other,16163.0,1086.0,196.0
Sacramento - Fee For Service,2021,R7 Unknown,9555.0,532.0,113.0
Sacramento - Fee For Service,2022,R1 Alaskan Native or American Indian,565.0,78.0,28.0
Sacramento - Fee For Service,2022,R2 Asian or Pacific Islander,10826.0,243.0,24.0
Sacramento - Fee For Service,2022,R3 Black,8502.0,523.0,111.0
Sacramento - Fee For Service,2022,R4 Hispanic,22917.0,538.0,66.0
Sacramento - Fee For Service,2022,R5 White,18971.0,1571.0,385.0
Sacramento - Fee For Service,2022,R6 Other,18528.0,1012.0,175.0
Sacramento - Fee For Service,2022,R7 Unknown,9915.0,463.0,87.0
Sacramento - Fee For Service,2019,R1 Alaskan Native or American Indian,744.0,33.0,29.0
Sacramento - Fee For Service,2019,R2 Asian or Pacific Islander,13041.0,162.0,124.0
Sacramento - Fee For Service,2019,R3 Black,11147.0,489.0,315.0
Sacramento - Fee For Service,2019,R4 Hispanic,27226.0,273.0,177.0
Sacramento - Fee For Service,2019,R5 White,23531.0,1140.0,764.0
Sacramento - Fee For Service,2019,R6 Other,14932.0,471.0,311.0
Sacramento - Fee For Service,2019,R7 Unknown,7406.0,221.0,138.0
Sacramento - Fee For Service,2020,R1 Alaskan Native or American Indian,671.0,37.0,24.0
Sacramento - Fee For Service,2020,R2 Asian or Pacific Islander,12996.0,155.0,106.0
Sacramento - Fee For Service,2020,R3 Black,10393.0,471.0,308.0
Sacramento - Fee For Service,2020,R4 Hispanic,25093.0,252.0,152.0
Sacramento - Fee For Service,2020,R5 White,22681.0,1049.0,731.0
Sacramento - Fee For Service,2020,R6 Other,16279.0,527.0,360.0
Sacramento - Fee For Service,2020,R7 Unknown,7013.0,261.0,171.0
Sacramento - Fee For Service,2021,R1 Alaskan Native or American Indian,618.0,35.0,27.0
Sacramento - Fee For Service,2021,R2 Asian or Pacific Islander,11887.0,139.0,108.0
Sacramento - Fee For Service,2021,R3 Black,9146.0,476.0,328.0
Sacramento - Fee For Service,2021,R4 Hispanic,22823.0,225.0,152.0
Sacramento - Fee For Service,2021,R5 White,20089.0,959.0,671.0
Sacramento - Fee For Service,2021,R6 Other,15936.0,587.0,414.0
Sacramento - Fee For Service,2021,R7 Unknown,6364.0,272.0,174.0
Sacramento - Fee For Service,2022,R1 Alaskan Native or American Indian,546.0,40.0,29.0
Sacramento - Fee For Service,2022,R2 Asian or Pacific Islander,10737.0,130.0,91.0
Sacramento - Fee For Service,2022,R3 Black,8322.0,441.0,308.0
Sacramento - Fee For Service,2022,R4 Hispanic,22362.0,238.0,154.0
Sacramento - Fee For Service,2022,R5 White,18722.0,895.0,616.0
Sacramento - Fee For Service,2022,R6 Other,18263.0,612.0,409.0
Sacramento - Fee For Service,2022,R7 Unknown,6616.0,324.0,192.0
Sacramento - MCP ALL,2019,R1 Alaskan Native or American Indian,2060.0,358.0,95.0
Sacramento - MCP ALL,2019,R2 Asian or Pacific Islander,47631.0,3820.0,512.0
Sacramento - MCP ALL,2019,R3 Black,39309.0,5626.0,1178.0
Sacramento - MCP ALL,2019,R4 Hispanic,40678.0,5165.0,1037.0
Sacramento - MCP ALL,2019,R5 White,72480.0,11989.0,3150.0
Sacramento - MCP ALL,2019,R6 Other,57920.0,8252.0,1858.0
Sacramento - MCP ALL,2019,R7 Unknown,12543.0,1846.0,455.0
Sacramento - MCP ALL,2020,R1 Alaskan Native or American Indian,1855.0,324.0,70.0
Sacramento - MCP ALL,2020,R2 Asian or Pacific Islander,46586.0,3107.0,465.0
Sacramento - MCP ALL,2020,R3 Black,37055.0,5208.0,1103.0
Sacramento - MCP ALL,2020,R4 Hispanic,40133.0,4787.0,946.0
Sacramento - MCP ALL,2020,R5 White,67445.0,11230.0,2932.0
Sacramento - MCP ALL,2020,R6 Other,65273.0,8816.0,1905.0
Sacramento - MCP ALL,2020,R7 Unknown,12527.0,1960.0,479.0
Sacramento - MCP ALL,2021,R1 Alaskan Native or American Indian,1831.0,331.0,96.0
Sacramento - MCP ALL,2021,R2 Asian or Pacific Islander,45496.0,2805.0,528.0
Sacramento - MCP ALL,2021,R3 Black,36809.0,5328.0,1275.0
Sacramento - MCP ALL,2021,R4 Hispanic,41392.0,4978.0,1146.0
Sacramento - MCP ALL,2021,R5 White,66392.0,11433.0,3388.0
Sacramento - MCP ALL,2021,R6 Other,76887.0,10923.0,2785.0
Sacramento - MCP ALL,2021,R7 Unknown,12701.0,2065.0,558.0
Sacramento - MCP ALL,2022,R1 Alaskan Native or American Indian,1939.0,307.0,97.0
Sacramento - MCP ALL,2022,R2 Asian or Pacific Islander,46055.0,2606.0,603.0
Sacramento - MCP ALL,2022,R3 Black,39325.0,5080.0,1297.0
Sacramento - MCP ALL,2022,R4 Hispanic,47066.0,5194.0,1208.0
Sacramento - MCP ALL,2022,R5 White,69964.0,11013.0,3499.0
Sacramento - MCP ALL,2022,R6 Other,94821.0,11775.0,3231.0
Sacramento - MCP ALL,2022,R7 Unknown,14713.0,2187.0,672.0
Sacramento - MCP ALL,2019,R1 Alaskan Native or American Indian,2060.0,115.0,87.0
Sacramento - MCP ALL,2019,R2 Asian or Pacific Islander,47631.0,909.0,712.0
Sacramento - MCP ALL,2019,R3 Black,39309.0,2109.0,1408.0
Sacramento - MCP ALL,2019,R4 Hispanic,40678.0,1106.0,709.0
Sacramento - MCP ALL,2019,R5 White,72480.0,3676.0,2486.0
Sacramento - MCP ALL,2019,R6 Other,57920.0,1870.0,1223.0
Sacramento - MCP ALL,2019,R7 Unknown,12543.0,811.0,593.0
Sacramento - MCP ALL,2020,R1 Alaskan Native or American Indian,1855.0,104.0,74.0
Sacramento - MCP ALL,2020,R2 Asian or Pacific Islander,46586.0,882.0,685.0
Sacramento - MCP ALL,2020,R3 Black,37055.0,2118.0,1504.0
Sacramento - MCP ALL,2020,R4 Hispanic,40133.0,1151.0,770.0
Sacramento - MCP ALL,2020,R5 White,67445.0,3568.0,2519.0
Sacramento - MCP ALL,2020,R6 Other,65273.0,2249.0,1494.0
Sacramento - MCP ALL,2020,R7 Unknown,12527.0,799.0,621.0
Sacramento - MCP ALL,2021,R1 Alaskan Native or American Indian,1831.0,110.0,80.0
Sacramento - MCP ALL,2021,R2 Asian or Pacific Islander,45496.0,840.0,652.0
Sacramento - MCP ALL,2021,R3 Black,36809.0,2191.0,1592.0
Sacramento - MCP ALL,2021,R4 Hispanic,41391.0,1196.0,781.0
Sacramento - MCP ALL,2021,R5 White,66392.0,3401.0,2385.0
Sacramento - MCP ALL,2021,R6 Other,76887.0,2662.0,1784.0
Sacramento - MCP ALL,2021,R7 Unknown,12701.0,878.0,622.0
Sacramento - MCP ALL,2022,R1 Alaskan Native or American Indian,1939.0,96.0,63.0
Sacramento - MCP ALL,2022,R2 Asian or Pacific Islander,46054.0,704.0,567.0
Sacramento - MCP ALL,2022,R3 Black,39325.0,2105.0,1483.0
Sacramento - MCP ALL,2022,R4 Hispanic,47066.0,1179.0,804.0
Sacramento - MCP ALL,2022,R5 White,69964.0,3086.0,2141.0
Sacramento - MCP ALL,2022,R6 Other,94821.0,2902.0,1918.0
Sacramento - MCP ALL,2022,R7 Unknown,14713.0,828.0,606.0
San Benito,2019,R4 Hispanic,7896.0,295.0,26.0
San Benito,2019,R5 White,2160.0,136.0,21.0
San Benito,2020,R4 Hispanic,7846.0,420.0,48.0
San Benito,2020,R5 White,2003.0,180.0,21.0
San Benito,2020,R7 Unknown,912.0,54.0,11.0
San Benito,2021,R4 Hispanic,8151.0,472.0,81.0
San Benito,2021,R5 White,2003.0,205.0,42.0
San Benito,2021,R7 Unknown,1022.0,51.0,16.0
San Benito,2022,R4 Hispanic,8914.0,490.0,70.0
San Benito,2022,R5 White,2131.0,182.0,40.0
San Benito,2019,R4 Hispanic,7881.0,350.0,218.0
San Benito,2019,R5 White,2156.0,213.0,146.0
San Benito,2019,R6 Other,149.0,21.0,15.0
San Benito,2019,R7 Unknown,968.0,45.0,27.0
San Benito,2020,R4 Hispanic,7820.0,353.0,217.0
San Benito,2020,R5 White,1996.0,182.0,127.0
San Benito,2020,R7 Unknown,854.0,46.0,31.0
San Benito,2021,R4 Hispanic,8122.0,399.0,256.0
San Benito,2021,R5 White,1995.0,187.0,127.0
San Benito,2021,R6 Other,153.0,15.0,12.0
San Benito,2021,R7 Unknown,896.0,41.0,28.0
San Benito,2022,R4 Hispanic,8876.0,372.0,225.0
San Benito,2022,R5 White,2124.0,173.0,110.0
San Benito,2022,R7 Unknown,1021.0,38.0,21.0
San Benito - Fee For Service,2019,R7 Unknown,767.0,22.0,0.0
San Benito - Fee For Service,2020,R4 Hispanic,5095.0,210.0,19.0
San Benito - Fee For Service,2020,R5 White,1020.0,89.0,13.0
San Benito - Fee For Service,2021,R4 Hispanic,5011.0,255.0,36.0
San Benito - Fee For Service,2021,R5 White,1004.0,95.0,19.0
San Benito - Fee For Service,2022,R4 Hispanic,5250.0,234.0,25.0
San Benito - Fee For Service,2022,R5 White,1003.0,77.0,13.0
San Benito - Fee For Service,2019,R4 Hispanic,5135.0,218.0,141.0
San Benito - Fee For Service,2019,R5 White,1066.0,116.0,89.0
San Benito - Fee For Service,2019,R7 Unknown,718.0,35.0,21.0
San Benito - Fee For Service,2020,R4 Hispanic,5069.0,192.0,128.0
San Benito - Fee For Service,2020,R5 White,1013.0,102.0,68.0
San Benito - Fee For Service,2020,R7 Unknown,611.0,36.0,24.0
San Benito - Fee For Service,2021,R4 Hispanic,4982.0,216.0,146.0
San Benito - Fee For Service,2021,R5 White,996.0,97.0,69.0
San Benito - Fee For Service,2021,R7 Unknown,627.0,33.0,22.0
San Benito - Fee For Service,2022,R4 Hispanic,5212.0,194.0,127.0
San Benito - Fee For Service,2022,R5 White,996.0,93.0,62.0
San Benito - Fee For Service,2022,R7 Unknown,685.0,19.0,15.0
San Benito - MCP ALL,2019,R4 Hispanic,2746.0,204.0,24.0
San Benito - MCP ALL,2019,R5 White,1090.0,96.0,15.0
San Benito - MCP ALL,2020,R4 Hispanic,2751.0,210.0,29.0
San Benito - MCP ALL,2021,R4 Hispanic,3140.0,217.0,45.0
San Benito - MCP ALL,2021,R5 White,999.0,110.0,23.0
San Benito - MCP ALL,2021,R7 Unknown,269.0,25.0,12.0
San Benito - MCP ALL,2022,R3 Black,40.0,0.0,0.0
San Benito - MCP ALL,2022,R4 Hispanic,3664.0,256.0,45.0
San Benito - MCP ALL,2022,R5 White,1128.0,105.0,27.0
San Benito - MCP ALL,2019,R2 Asian or Pacific Islander,98.0,0.0,0.0
San Benito - MCP ALL,2019,R4 Hispanic,2746.0,132.0,77.0
San Benito - MCP ALL,2019,R5 White,1090.0,97.0,57.0
San Benito - MCP ALL,2020,R2 Asian or Pacific Islander,114.0,0.0,0.0
San Benito - MCP ALL,2020,R4 Hispanic,2751.0,161.0,89.0
San Benito - MCP ALL,2020,R5 White,983.0,80.0,59.0
San Benito - MCP ALL,2021,R4 Hispanic,3140.0,183.0,110.0
San Benito - MCP ALL,2021,R5 White,999.0,90.0,58.0
San Benito - MCP ALL,2022,R4 Hispanic,3664.0,178.0,98.0
San Benito - MCP ALL,2022,R5 White,1128.0,80.0,48.0
San Bernardino,2019,R1 Alaskan Native or American Indian,1651.0,211.0,57.0
San Bernardino,2019,R2 Asian or Pacific Islander,31208.0,1893.0,468.0
San Bernardino,2019,R3 Black,62862.0,7311.0,1901.0
San Bernardino,2019,R4 Hispanic,288117.0,26186.0,6057.0
San Bernardino,2019,R5 White,120641.0,16685.0,5664.0
San Bernardino,2019,R6 Other,7336.0,671.0,163.0
San Bernardino,2019,R7 Unknown,44424.0,4024.0,1195.0
San Bernardino,2020,R1 Alaskan Native or American Indian,1600.0,232.0,79.0
San Bernardino,2020,R2 Asian or Pacific Islander,31548.0,2021.0,495.0
San Bernardino,2020,R3 Black,61832.0,8125.0,2208.0
San Bernardino,2020,R4 Hispanic,286225.0,29805.0,7069.0
San Bernardino,2020,R5 White,116545.0,18499.0,6292.0
San Bernardino,2020,R6 Other,7173.0,769.0,209.0
San Bernardino,2020,R7 Unknown,43127.0,4395.0,1359.0
San Bernardino,2021,R1 Alaskan Native or American Indian,1609.0,242.0,94.0
San Bernardino,2021,R2 Asian or Pacific Islander,32276.0,2106.0,607.0
San Bernardino,2021,R3 Black,61383.0,8475.0,2560.0
San Bernardino,2021,R4 Hispanic,290597.0,32078.0,8700.0
San Bernardino,2021,R5 White,114163.0,18254.0,6827.0
San Bernardino,2021,R6 Other,7232.0,809.0,242.0
San Bernardino,2021,R7 Unknown,46247.0,4511.0,1418.0
San Bernardino,2022,R1 Alaskan Native or American Indian,1624.0,230.0,93.0
San Bernardino,2022,R2 Asian or Pacific Islander,34904.0,2326.0,726.0
San Bernardino,2022,R3 Black,64329.0,8853.0,3024.0
San Bernardino,2022,R4 Hispanic,316288.0,35195.0,10343.0
San Bernardino,2022,R5 White,118202.0,18771.0,7561.0
San Bernardino,2022,R6 Other,8164.0,834.0,285.0
San Bernardino,2022,R7 Unknown,50282.0,4878.0,1730.0
San Bernardino,2019,R1 Alaskan Native or American Indian,1651.0,79.0,42.0
San Bernardino,2019,R2 Asian or Pacific Islander,31173.0,470.0,294.0
San Bernardino,2019,R3 Black,62709.0,3395.0,1753.0
San Bernardino,2019,R4 Hispanic,287535.0,6408.0,3306.0
San Bernardino,2019,R5 White,120445.0,5980.0,3300.0
San Bernardino,2019,R6 Other,7312.0,184.0,89.0
San Bernardino,2019,R7 Unknown,42654.0,1647.0,929.0
San Bernardino,2020,R1 Alaskan Native or American Indian,1596.0,72.0,44.0
San Bernardino,2020,R2 Asian or Pacific Islander,31514.0,400.0,273.0
San Bernardino,2020,R3 Black,61658.0,3117.0,1760.0
San Bernardino,2020,R4 Hispanic,285497.0,6255.0,3399.0
San Bernardino,2020,R5 White,116349.0,5373.0,3118.0
San Bernardino,2020,R6 Other,7149.0,159.0,90.0
San Bernardino,2020,R7 Unknown,41188.0,1631.0,915.0
San Bernardino,2021,R1 Alaskan Native or American Indian,1604.0,66.0,40.0
San Bernardino,2021,R2 Asian or Pacific Islander,32221.0,413.0,293.0
San Bernardino,2021,R3 Black,61196.0,2960.0,1871.0
San Bernardino,2021,R4 Hispanic,289429.0,6068.0,3644.0
San Bernardino,2021,R5 White,113959.0,4853.0,3187.0
San Bernardino,2021,R6 Other,7193.0,184.0,102.0
San Bernardino,2021,R7 Unknown,42869.0,1462.0,908.0
San Bernardino,2022,R1 Alaskan Native or American Indian,1620.0,57.0,35.0
San Bernardino,2022,R2 Asian or Pacific Islander,34837.0,407.0,265.0
San Bernardino,2022,R3 Black,64076.0,2872.0,1662.0
San Bernardino,2022,R4 Hispanic,315051.0,6181.0,3295.0
San Bernardino,2022,R5 White,117980.0,4600.0,2670.0
San Bernardino,2022,R6 Other,8124.0,157.0,84.0
San Bernardino,2022,R7 Unknown,46492.0,1466.0,765.0
San Bernardino - Fee For Service,2019,R3 Black,9479.0,408.0,58.0
San Bernardino - Fee For Service,2019,R4 Hispanic,72796.0,1449.0,184.0
San Bernardino - Fee For Service,2019,R5 White,31210.0,1644.0,319.0
San Bernardino - Fee For Service,2019,R7 Unknown,16971.0,606.0,68.0
San Bernardino - Fee For Service,2020,R1 Alaskan Native or American Indian,549.0,43.0,11.0
San Bernardino - Fee For Service,2020,R2 Asian or Pacific Islander,4949.0,103.0,22.0
San Bernardino - Fee For Service,2020,R3 Black,8740.0,445.0,86.0
San Bernardino - Fee For Service,2020,R4 Hispanic,69535.0,1762.0,227.0
San Bernardino - Fee For Service,2020,R5 White,29885.0,2413.0,607.0
San Bernardino - Fee For Service,2020,R6 Other,1433.0,71.0,14.0
San Bernardino - Fee For Service,2020,R7 Unknown,16184.0,749.0,132.0
San Bernardino - Fee For Service,2021,R1 Alaskan Native or American Indian,528.0,55.0,22.0
San Bernardino - Fee For Service,2021,R2 Asian or Pacific Islander,4604.0,83.0,22.0
San Bernardino - Fee For Service,2021,R3 Black,8141.0,397.0,94.0
San Bernardino - Fee For Service,2021,R4 Hispanic,64945.0,1576.0,229.0
San Bernardino - Fee For Service,2021,R5 White,27591.0,2154.0,502.0
San Bernardino - Fee For Service,2021,R6 Other,1391.0,73.0,13.0
San Bernardino - Fee For Service,2021,R7 Unknown,19022.0,784.0,112.0
San Bernardino - Fee For Service,2022,R2 Asian or Pacific Islander,4173.0,73.0,19.0
San Bernardino - Fee For Service,2022,R3 Black,6093.0,323.0,89.0
San Bernardino - Fee For Service,2022,R4 Hispanic,58368.0,1258.0,194.0
San Bernardino - Fee For Service,2022,R5 White,14075.0,1005.0,261.0
San Bernardino - Fee For Service,2022,R7 Unknown,18506.0,668.0,94.0
San Bernardino - Fee For Service,2019,R1 Alaskan Native or American Indian,555.0,22.0,13.0
San Bernardino - Fee For Service,2019,R2 Asian or Pacific Islander,5026.0,47.0,24.0
San Bernardino - Fee For Service,2019,R3 Black,9326.0,403.0,166.0
San Bernardino - Fee For Service,2019,R4 Hispanic,72214.0,827.0,338.0
San Bernardino - Fee For Service,2019,R5 White,31014.0,1408.0,719.0
San Bernardino - Fee For Service,2019,R6 Other,1488.0,37.0,14.0
San Bernardino - Fee For Service,2019,R7 Unknown,15201.0,413.0,161.0
San Bernardino - Fee For Service,2020,R1 Alaskan Native or American Indian,545.0,22.0,14.0
San Bernardino - Fee For Service,2020,R2 Asian or Pacific Islander,4915.0,37.0,23.0
San Bernardino - Fee For Service,2020,R3 Black,8566.0,353.0,158.0
San Bernardino - Fee For Service,2020,R4 Hispanic,68808.0,742.0,310.0
San Bernardino - Fee For Service,2020,R5 White,29689.0,1254.0,671.0
San Bernardino - Fee For Service,2020,R6 Other,1409.0,33.0,14.0
San Bernardino - Fee For Service,2020,R7 Unknown,14245.0,376.0,128.0
San Bernardino - Fee For Service,2021,R2 Asian or Pacific Islander,4549.0,55.0,33.0
San Bernardino - Fee For Service,2021,R3 Black,7954.0,341.0,165.0
San Bernardino - Fee For Service,2021,R4 Hispanic,63777.0,699.0,338.0
San Bernardino - Fee For Service,2021,R5 White,27387.0,1056.0,618.0
San Bernardino - Fee For Service,2021,R7 Unknown,15644.0,422.0,170.0
San Bernardino - Fee For Service,2022,R3 Black,5840.0,226.0,95.0
San Bernardino - Fee For Service,2022,R4 Hispanic,57134.0,520.0,183.0
San Bernardino - Fee For Service,2022,R5 White,13853.0,455.0,227.0
San Bernardino - Fee For Service,2022,R7 Unknown,14716.0,373.0,91.0
San Bernardino - MCP ALL,2019,R1 Alaskan Native or American Indian,1096.0,179.0,51.0
San Bernardino - MCP ALL,2019,R2 Asian or Pacific Islander,26147.0,1823.0,461.0
San Bernardino - MCP ALL,2019,R3 Black,53383.0,6903.0,1843.0
San Bernardino - MCP ALL,2019,R4 Hispanic,215321.0,24737.0,5873.0
San Bernardino - MCP ALL,2019,R5 White,89431.0,15041.0,5345.0
San Bernardino - MCP ALL,2019,R6 Other,5824.0,622.0,155.0
San Bernardino - MCP ALL,2019,R7 Unknown,27453.0,3418.0,1127.0
San Bernardino - MCP ALL,2020,R1 Alaskan Native or American Indian,1051.0,189.0,68.0
San Bernardino - MCP ALL,2020,R2 Asian or Pacific Islander,26599.0,1918.0,473.0
San Bernardino - MCP ALL,2020,R3 Black,53092.0,7680.0,2122.0
San Bernardino - MCP ALL,2020,R4 Hispanic,216690.0,28043.0,6842.0
San Bernardino - MCP ALL,2020,R5 White,86660.0,16086.0,5685.0
San Bernardino - MCP ALL,2020,R6 Other,5740.0,698.0,195.0
San Bernardino - MCP ALL,2020,R7 Unknown,26943.0,3646.0,1227.0
San Bernardino - MCP ALL,2021,R1 Alaskan Native or American Indian,1081.0,187.0,72.0
San Bernardino - MCP ALL,2021,R2 Asian or Pacific Islander,27672.0,2023.0,585.0
San Bernardino - MCP ALL,2021,R3 Black,53242.0,8078.0,2466.0
San Bernardino - MCP ALL,2021,R4 Hispanic,225652.0,30502.0,8471.0
San Bernardino - MCP ALL,2021,R5 White,86572.0,16100.0,6325.0
San Bernardino - MCP ALL,2021,R6 Other,5841.0,736.0,229.0
San Bernardino - MCP ALL,2021,R7 Unknown,27225.0,3727.0,1306.0
San Bernardino - MCP ALL,2022,R1 Alaskan Native or American Indian,1356.0,212.0,83.0
San Bernardino - MCP ALL,2022,R2 Asian or Pacific Islander,30731.0,2253.0,707.0
San Bernardino - MCP ALL,2022,R3 Black,58236.0,8530.0,2935.0
San Bernardino - MCP ALL,2022,R4 Hispanic,257920.0,33937.0,10149.0
San Bernardino - MCP ALL,2022,R5 White,104127.0,17766.0,7300.0
San Bernardino - MCP ALL,2022,R6 Other,6901.0,785.0,271.0
San Bernardino - MCP ALL,2022,R7 Unknown,31776.0,4210.0,1636.0
San Bernardino - MCP ALL,2019,R1 Alaskan Native or American Indian,1096.0,57.0,29.0
San Bernardino - MCP ALL,2019,R2 Asian or Pacific Islander,26147.0,423.0,270.0
San Bernardino - MCP ALL,2019,R3 Black,53383.0,2992.0,1587.0
San Bernardino - MCP ALL,2019,R4 Hispanic,215321.0,5581.0,2968.0
San Bernardino - MCP ALL,2019,R5 White,89431.0,4572.0,2581.0
San Bernardino - MCP ALL,2019,R6 Other,5824.0,147.0,75.0
San Bernardino - MCP ALL,2019,R7 Unknown,27453.0,1234.0,768.0
San Bernardino - MCP ALL,2020,R1 Alaskan Native or American Indian,1051.0,50.0,30.0
San Bernardino - MCP ALL,2020,R2 Asian or Pacific Islander,26599.0,363.0,250.0
San Bernardino - MCP ALL,2020,R3 Black,53092.0,2764.0,1602.0
San Bernardino - MCP ALL,2020,R4 Hispanic,216689.0,5513.0,3089.0
San Bernardino - MCP ALL,2020,R5 White,86660.0,4119.0,2447.0
San Bernardino - MCP ALL,2020,R6 Other,5740.0,126.0,76.0
San Bernardino - MCP ALL,2020,R7 Unknown,26943.0,1255.0,787.0
San Bernardino - MCP ALL,2021,R1 Alaskan Native or American Indian,1081.0,52.0,35.0
San Bernardino - MCP ALL,2021,R2 Asian or Pacific Islander,27672.0,358.0,260.0
San Bernardino - MCP ALL,2021,R3 Black,53242.0,2619.0,1706.0
San Bernardino - MCP ALL,2021,R4 Hispanic,225652.0,5369.0,3306.0
San Bernardino - MCP ALL,2021,R5 White,86572.0,3797.0,2569.0
San Bernardino - MCP ALL,2021,R6 Other,5841.0,152.0,84.0
San Bernardino - MCP ALL,2021,R7 Unknown,27225.0,1040.0,738.0
San Bernardino - MCP ALL,2022,R1 Alaskan Native or American Indian,1356.0,48.0,31.0
